ID,Cena,localization,latitude,longitude,Oferta_od,Kategoria,Marka_pojazdu,Model_pojazdu,Rodzaj_paliwa,Moc,Pojemnosc_skokowa,Liczba_drzwi,Skrzynia_biegow,Wersja,Generacja,Segment,Kolor,Przebieg,Rok_produkcji,Naped,Spalanie_W_Miescie,Typ_nadwozia,Emisja_CO2,Liczba_miejsc,Rodzaj_koloru,Kraj_pochodzenia,Pierwszy_wlasciciel,Bezwypadkowy,Serwisowany_w_ASO,Stan,VAT_marza,Pierwsza_rejestracja,Numer_rejestracyjny_pojazdu,Zarejestrowany_w_Polsce,Filtr_czastek_stalych,Tuning,Mozliwosc_finansowania,Uszkodzony,Faktura_VAT,Spalanie_W_Cyklu_Mieszanym,Spalanie_Poza_Miastem,Okres_gwarancji_producenta,Leasing,Miesieczna_rata,lub_do_przebieg_km,Gwarancja_dealerska_w_cenie,Homologacja_ciezarowa,Oplata_poczatkowa,Liczba_pozostalych_rat,Wartosc_wykupu,Kierownica_po_prawej_Anglik,Zarejestrowany_jako_zabytek,Link
6089598406,64999.0,,,,Firmy,Osobowe,Renault,Megane,Benzyna,140,1332,5,Manualna,1.3 TCe FAP Business,III (2008-2016),,Inny kolor,37907,2018,Na przednie koła,,Kombi,117,5,Perłowy,Niemcy,Tak,Tak,Tak,Używane,,29/06/2018,EPA24098,,,,,,Tak,,,,Tak,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/renault-megane-renault-megane-iv-2018r-37900km-1-3-140km-bose-masaze-led-navi-gwaran-ID6E7kJ8.html#cad0b933a1
6089069776,49900.0,"Myszków, myszkowski, Śląskie",50.5646661,19.32486156630843,Osoby prywatnej,Osobowe,Renault,Talisman,Diesel,110,1461,5,Manualna,Grandtour ENERGY dCi 110,,,Biały,143250,2016,Na przednie koła,4.20,Kombi,98,5,Metalik,Polska,,Tak,Tak,Używane,Tak,29/10/2016,VIE VD427,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-talisman-2016-bezwypadkowy-nawigacja-hak-2x-parktronic-ID6E57cQ.html#cad0b933a1
6089636515,77900.0,"Białystok, Podlaskie, Dziesięciny II",53.1547158,23.1176845,Osoby prywatnej,Osobowe,Renault,Kadjar,Benzyna,163,1618,5,Manualna,1.6 Energy TCe Night&Day,,,Czerwony,44423,2017,Na przednie koła,6,SUV,134,5,Perłowy,Polska,Tak,Tak,Tak,Używane,,07/11/2017,BI130CJ,Tak,,,,,,,,06/11/2022,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-kadjar-renault-kadjar-1-6-1-rok-gwrancji-producenta-ID6E7uDN.html#cad0b933a1
6089636397,23000.0,"Leszno, Wielkopolskie",51.8436068,16.58042182076424,Osoby prywatnej,Osobowe,Renault,Trafic,Diesel,114,1995,4,Manualna,2.0 dCi 115 Combi L2H1,II (2001-2014),,Srebrny,312380,2010,Na przednie koła,9.20,Minivan,203,2,Metalik,Niemcy,,Tak,,Używane,,,PL9740C,Tak,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-trafic-trafic-long-ladny-niezniszczony-klimatyzacja-bez-dpf-ID6E7uBT.html#cad0b933a1
6089636302,3999.0,"Chodzież, chodzieski, Wielkopolskie",52.994997749999996,16.919925663627275,Osoby prywatnej,Osobowe,Renault,Scenic,Diesel,98,1870,5,Manualna,Megane 1.9 dTi RT,I (1997-2003),,Czerwony,279000,1999,Na przednie koła,7,Minivan,157,5,,Niemcy,,,,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-scenic-1-9-dti-oszczedny-rodzinny-i-do-pracy-auto-z-domu-ID6E7uAm.html#cad0b933a1
6088696933,22500.0,"Niemodlin, opolski, Opolskie",50.6415925,17.6211388,Osoby prywatnej,Osobowe,Renault,Megane,Benzyna,130,1397,5,Manualna,1.4 16V TCE Privilege,III (2008-2016),,Szary,75247,2010,Na przednie koła,8,Kompakt,153,5,Perłowy,,Tak,,Tak,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-megane-renault-megane-iii-initiale-1-4-benzyna-eclipse-grey-full-stansalonowy-ID6E3ydf.html#cad0b933a1
6089636156,47000.0,"Ostrów Wielkopolski, ostrowski, Wielkopolskie",51.6471864,17.80376070395092,Osoby prywatnej,Osobowe,Renault,Talisman,Diesel,130,1598,5,Automatyczna,1.6 Energy dCi Intens EDC,,,Srebrny,280000,2017,Na przednie koła,5,Sedan,115,5,Metalik,,,Tak,Tak,Używane,,,,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-talisman-idealny-stan-automat-ciaglosc-serwisowania-w-aso-full-opcja-ID6E7uy0.html#cad0b933a1
6089636028,54999.0,"Gostyń - 63-800 Gostyń, gostyński, Wielkopolskie (Polska)",51.8778633,17.0167637,Firmy,Osobowe,Renault,Scenic,Benzyna,115,1197,5,Manualna,1.2 TCe Energy Life,IV (2013-),,Szary,114000,2018,Na przednie koła,7,Minivan,,5,Metalik,Niemcy,,,Tak,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-scenic-ledy-navi-klimatronik-alu-ladny-z-niemiec-oplacony-ID6E7uwV.html#cad0b933a1
6089441336,54500.0,"Warszawa, Mazowieckie, Białołęka",52.3315662,21.0206194,Osoby prywatnej,Osobowe,Renault,Captur,Benzyna,90,898,5,Manualna,0.9 Energy TCe Zen EU6,I (2013-2019),,Niebieski,35300,2017,Na przednie koła,6,SUV,113,5,Metalik,Polska,Tak,Tak,Tak,Używane,Tak,25/05/2021,WWL6989G,Tak,,,,,,,,,,,80 000 km,,,,,,,,https://www.otomoto.pl/oferta/renault-captur-sprzedam-ID6E6FRK.html#cad0b933a1
6089439703,19935.0,"Wrocław, Dolnośląskie, Śródmieście",51.1063889,17.0927778,Osoby prywatnej,Osobowe,Renault,Megane,Diesel,110,1461,5,Automatyczna,,III (2008-2016),,Biały,141044,2011,,,Kombi,,5,Perłowy,,,,,Używane,,28/01/2011,DOL93369,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-megane-renault-megane-wlasc-od-10-lat-po-wym-rozrzadu-i-oleju-prywatny-ID6E6Frp.html#cad0b933a1
6089635419,38900.0,"Ruda Śląska, Śląskie",50.270303,18.864375646334572,Osoby prywatnej,Osobowe,Renault,Megane,Benzyna,132,1197,5,Manualna,,III (2008-2016),,Brązowy,112000,2013,Na przednie koła,,Kombi,,5,Metalik,,Tak,Tak,,Używane,Tak,17/06/2014,SL9807G,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-megane-renault-megane-iii-1-2tce-132km-paris-full-navi-bezwypadkowy-ID6E7um7.html#cad0b933a1
6089635585,8000.0,"Śmigiel, kościański, Wielkopolskie",52.012744,16.5271118,Osoby prywatnej,Osobowe,Renault,Megane,Benzyna,165,1998,2,Manualna,CC 2.0T Luxe Dynamique,II (2002-2008),,Czarny,187000,2004,Na przednie koła,11,Kompakt,,4,Perłowy,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-megane-ID6E7uoN.html#cad0b933a1
6087200333,11600.0,"Żary, żarski, Lubuskie",51.62443815,15.148724672498012,Osoby prywatnej,Osobowe,Renault,Clio,Benzyna,75,1149,5,Manualna,1.2 16V 75,III (2005-2012),,Srebrny,180000,2009,Na przednie koła,7.60,Auta miejskie,135,5,Metalik,,,Tak,Tak,Używane,,,,,,,,,,5.80,4.9,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-clio-ksiazki-serwisu-do-konca-swiezo-zrobiona-klimatyzacja-ID6DXgSx.html#cad0b933a1
6089344815,85500.0,"Starogard Gdański, starogardzki, Pomorskie",53.96553375,18.526892978957534,Osoby prywatnej,Osobowe,Renault,Espace,Diesel,160,1598,5,Automatyczna,1.6 dCi Energy Initiale Paris EDC,V (2015-),,Inny kolor,80500,2018,Na przednie koła,6,Minivan,,5,Metalik,Niemcy,,Tak,Tak,Używane,,15/09/2021,GMB01W5,Tak,Tak,,,,,5,4,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-espace-limited-pure-led-masaze-head-up-panorama-bose-zamiana-ID6E6gKX.html#cad0b933a1
6089440345,19900.0,"Kalisz, Wielkopolskie",51.74736505,18.079590087700034,Osoby prywatnej,Osobowe,Renault,Laguna,Diesel,150,1995,2,Manualna,Coupe dCi 150 FAP,III (2007-),,Czarny,140000,2010,Na przednie koła,6.30,Kombi,155,4,Perłowy,,,,Tak,Używane,,,,,,,,,,,,,,,140 000 km,,,,,,,,https://www.otomoto.pl/oferta/renault-laguna-coupe-bixenon-2-0dci-150-dt0k-maly-przebieg-serwis-ID6E6FBL.html#cad0b933a1
6089439674,29900.0,,,,Firmy,Osobowe,Renault,Megane,Benzyna,100,1598,5,Manualna,,III (2008-2016),,Biały,89254,2013,Na przednie koła,,Kompakt,,5,,Niemcy,,Tak,,Używane,Tak,,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/renault-megane-darmowa-dostawa-mpi-klimatyzacja-alufelgi-ID6E6FqV.html#cad0b933a1
6089634510,21900.0,"Swarzędz, poznański, Wielkopolskie",52.4103728,17.0771038,Osoby prywatnej,Osobowe,Renault,Megane,Benzyna,110,1598,3,Manualna,1.6 16V Dynamique,III (2008-2016),,Biały,198604,2009,Na przednie koła,9,Kompakt,163,5,Metalik,Niemcy,,Tak,Tak,Używane,Tak,11/01/2010,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-megane-1-6-110km-lift-climatronic-isofix-tempomat-alu17-keylessgo-full-ID6E7u7s.html#cad0b933a1
6089438151,69900.0,"Budowlanych 67 - 80-298 Gdańsk, Pomorskie (Polska)",54.371089,18.5041767,Firmy,Osobowe,Renault,Talisman,Diesel,160,1598,5,Automatyczna,,,,Niebieski,107554,2016,Na przednie koła,,Kombi,,5,,Francja,Tak,Tak,Tak,Używane,,29/12/2016,EH323ZQ,,,,Tak,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/renault-talisman-intens-2016r-fakturavat23-fullledautomatmasaze-ID6E6F2n.html#cad0b933a1
6089437867,5900.0,"Lublin, Lubelskie",51.218194499999996,22.554677565192677,Osoby prywatnej,Osobowe,Renault,Laguna,Benzyna,112,1598,5,Manualna,II 1.6 Confort Expression,II (2001-2007),,Srebrny,180000,2005,Na przednie koła,10,Kombi,,5,Metalik,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-laguna-renault-laguna-1-6-niski-przebieg-sprowadzony-ID6E6EXN.html#cad0b933a1
6089436058,31900.0,"Prosta 51 - 00-838 Warszawa, Wola (Polska)",52.2304861,20.987426306854246,Firmy,Osobowe,Renault,Megane,Benzyna,132,1197,5,Manualna,,III (2008-2016),,Biały,142238,2014,,,Kompakt,,,Metalik,Polska,,,,Używane,Tak,21/10/2014,PWAFL72,Tak,,,,,,,,,,,,12 miesięcy,,,,,,,https://www.otomoto.pl/oferta/renault-megane-salon-polska-12-miesiecy-gwarancja-ID6E6EuC.html#cad0b933a1
6089521355,97900.0,"Prosta 51 - 00-838 Warszawa, Wola (Polska)",52.2304861,20.987426306854246,Firmy,Osobowe,Renault,Talisman,Benzyna,200,1618,5,Automatyczna,1.6 Energy TCe Initiale Paris EDC,,,Inny kolor,58527,2018,Na przednie koła,7,Sedan,127,5,Metalik,,,,,Używane,,05/07/2018,CT8576X,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-talisman-salon-polska-12-miesiecy-gwarancja-ID6E70Gn.html#cad0b933a1
6089437288,69900.0,"Rumia, wejherowski, Pomorskie",54.570081,18.384623870396354,Osoby prywatnej,Osobowe,Renault,Scenic,Benzyna,140,1332,5,Automatyczna,1.3 TCe FAP Zen EDC,IV (2013-),,Biały,55816,2018,Na przednie koła,,Minivan,,5,,Polska,Tak,Tak,Tak,Używane,,07/12/2018,GD689SN,Tak,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-scenic-1-3-tce-140km-zen-automat-led-salonpl-1wl-serwis-pelen-aso-ID6E6EOs.html#cad0b933a1
6088852017,62500.0,,,,Firmy,Osobowe,Renault,Scenic,Benzyna,132,1197,5,Manualna,,IV (2013-),,Biały,76480,2017,Na przednie koła,,Minivan,,5,,Francja,,Tak,,Używane,Tak,,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/renault-scenic-darmowa-dostawa-132km-led-nawi-klima-auto-panorama-ID6E4cyB.html#cad0b933a1
6089254444,29500.0,,,,Firmy,Osobowe,Renault,Clio,Benzyna,73,1149,5,Manualna,,IV (2012-2018),,Żółty,105986,2012,Na przednie koła,,Kompakt,,5,,Niemcy,,Tak,,Używane,Tak,,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/renault-clio-darmowa-dostawa-navi-klima-multifunkcja-historia-serwis-ID6E5Tfm.html#cad0b933a1
6089254156,43900.0,,,,Firmy,Osobowe,Renault,Megane,Benzyna,132,1197,5,Automatyczna,,III (2008-2016),,Czerwony,72567,2015,Na przednie koła,,Kompakt,,5,,Austria,,Tak,,Używane,Tak,,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/renault-megane-darmowa-dostawa-led-navi-pdc-aut-klima-hist-serwisowa-ID6E5TaI.html#cad0b933a1
6089434760,54999.0,"Kwidzyn, kwidzyński, Pomorskie",53.7204653,18.937464130662192,Osoby prywatnej,Osobowe,Renault,Clio,Diesel,85,1461,5,Manualna,BLUE dCi 85,V (2019-),,Biały,19600,2020,Na przednie koła,5,Auta miejskie,95,5,,Francja,,,,Używane,,21/01/2020,GKW3SV2,Tak,Tak,,,,,4,4,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-clio-v-zen-1-5-blue-dci-ID6E6E9G.html#cad0b933a1
6089435849,101900.0,,,,Firmy,Osobowe,Renault,Koleos,Diesel,177,1995,5,Automatyczna,,,,Czerwony,94979,2017,4x4 (dołączany automatycznie),,SUV,,5,,Niemcy,,Tak,,Używane,Tak,,,,,,Tak,,,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/renault-koleos-darmowa-dostawa-177km-klima-auto-pdc-kamera-serwis-ID6E6Erf.html#cad0b933a1
6089435071,77000.0,"Bojanowo, rawicki, Wielkopolskie",51.7075453,16.7481308,Osoby prywatnej,Osobowe,Renault,Kadjar,Diesel,115,1461,5,Automatyczna,1.5 Blue dCi Easy Life EDC,,,Czarny,17000,2019,Na przednie koła,5,SUV,115,5,Perłowy,,Tak,,,Używane,,11/12/2020,PRA7V50,Tak,Tak,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-kadjar-renault-kadjar-2019-stan-idealny-ID6E6EeH.html#cad0b933a1
6088169648,38900.0,"Dziećmorowice, wałbrzyski, Dolnośląskie",50.7709948,16.3557272,Osoby prywatnej,Osobowe,Renault,Trafic,Diesel,114,1995,4,Manualna,2.0 dCi 115 FAP L2H1 Komfort,II (2001-2014),,Niebieski,158000,2013,Na przednie koła,,Minivan,,3,,Niemcy,,Tak,Tak,Używane,Tak,19/12/0013,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/renault-trafic-renault-trafic-2-0-dci-115km-max-long-l2h1-klima-hak-swiezo-z-niemiec-ID6E1l2E.html#cad0b933a1
6089509972,1033200.0,"Warszawa, Mazowieckie, Mokotów",52.1939874,21.0457809,Osoby prywatnej,Osobowe,Rolls-Royce,Wraith,Benzyna,632,6592,2,Automatyczna,Standard,,,Czarny,66800,2015,Na tylne koła,21.20,Coupe,327,4,Perłowy,,Tak,Tak,Tak,Używane,,,,Tak,,,Tak,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-rolls-royce-wraith-salon-polska-swietnie-utrzymany-serwisowany-fv-23-ID6E6XIM.html#f846dd1331
6084631783,298800.0,,,,Firmy,Osobowe,Rolls-Royce,Silver Spur,Benzyna,335,6750,5,Automatyczna,,,,Niebieski,48000,1991,,,Sedan,,,,,,,,Używane,Tak,,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-silver-spur-limuzyna-by-robert-jankel-limitowana-edycja-ID6DMuGj.html#f846dd1331
6087893591,2100000.0,,,,Firmy,Osobowe,Rolls-Royce,Cullinan,Benzyna,563,6749,5,Automatyczna,,,,Bordowy,36000,2018,4x4 (dołączany automatycznie),,SUV,,4,,Polska,,Tak,Tak,Używane,,07/11/2018,,Tak,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-cullinan-ID6E0be7.html#f846dd1331
6081228179,1679000.0,,,,Firmy,Osobowe,Rolls-Royce,Ghost,Benzyna,571,6592,4,Automatyczna,,,,Czarny,8500,2019,Na tylne koła,,Sedan,,5,Perłowy,Polska,Tak,,Tak,Używane,,20/12/2019,,Tak,,,Tak,,Tak,,,20/12/2023,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-ghost-571km-black-diamond-gwiazdy-gwarancja-salon-pl-fv23-ID6Dydft.html#f846dd1331
6084994848,104500.0,"Poznań, Wielkopolskie, Stare Miasto",52.4087213,16.9336538,Osoby prywatnej,Osobowe,Rolls-Royce,Silver Spur,Benzyna,304,6750,4,Automatyczna,,,,Czarny,62251,1984,,,Sedan,,,,,,,,Używane,,01/01/1984,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-silver-spur-rolls-royce-silver-spur-ID6DO18c.html#f846dd1331
6088179551,870000.0,,,,Firmy,Osobowe,Rolls-Royce,Phantom,Benzyna,460,6749,4,Automatyczna,Standard,,,Czarny,45000,2006,Na tylne koła,23,Sedan,377,5,Metalik,Stany Zjednoczone,,,,Używane,Tak,,,,,,,,,,,,,,45 000 km,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-phantom-ID6E1nCn.html#f846dd1331
6081979856,120000.0,"Sądecka 36 - 32-860 Czchów, brzeski, Małopolskie (Polska)",49.8347302,20.6795945,Firmy,Osobowe,Rolls-Royce,Silver Spur,Benzyna,218,6750,4,Automatyczna,,,,Inny kolor,70000,1987,Na tylne koła,,Sedan,,5,,Szwajcaria,,,,Używane,,,,,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-silver-spur-ze-szwajcarii-niski-przebieg-zarejestrowany-ID6DBmNi.html#f846dd1331
6086765628,140000.0,"ul. Kleeberga 26 - 21-300 Radzyń Podlaski, radzyński, Lubelskie (Polska)",51.77701165,22.592939586296076,Firmy,Osobowe,Rolls-Royce,Wraith,Benzyna,142,4566,4,Automatyczna,,,,Czarny,99999,1954,Na tylne koła,,Kombi,,,,,,,,Używane,,,,,,,,Tak,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-silver-wraith-park-ward-coachwork-ID6DWrNa.html#f846dd1331
6071552002,1650000.0,"Ostrobramska 73 - 04-175 Warszawa, Praga-Południe (Polska)",52.232057,21.11390666875141,Firmy,Osobowe,Rolls-Royce,Wraith,Benzyna,632,6592,2,Automatyczna,,,,Biały,4950,2018,Na tylne koła,,Coupe,327,4,Metalik,Polska,Tak,,Tak,Używane,,,,Tak,,,,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-english-white-jubilee-silver-ID6CTC26.html#f846dd1331
6074257263,2013000.0,"Ostrobramska 73 - 04-175 Warszawa, Praga-Południe (Polska)",52.232057,21.11390666875141,Firmy,Osobowe,Rolls-Royce,Wraith,Benzyna,624,6592,2,Automatyczna,,,,Złoty,2,2019,Na tylne koła,,Coupe,327,4,Metalik,,,Tak,,Nowe,,,,,,,Tak,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-white-sands-ID6D4XNl.html#f846dd1331
6050117922,1790000.0,"Ostrobramska 73 - 04-175 Warszawa, Praga-Południe (Polska)",52.232057,21.11390666875141,Firmy,Osobowe,Rolls-Royce,Ghost,Benzyna,570,6592,4,Automatyczna,,,,Niebieski,1785,2018,Na tylne koła,,Sedan,327,5,Metalik,Polska,Tak,Tak,Tak,Używane,,,,Tak,,,,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-ghost-midnight-sapphire-ID6BrG38.html#f846dd1331
6081276586,2330000.0,"Ostrobramska 73 - 04-175 Warszawa, Praga-Południe (Polska)",52.232057,21.11390666875141,Firmy,Osobowe,Rolls-Royce,Cullinan,Benzyna,571,6749,5,Automatyczna,,,,Czarny,89,2020,4x4 (stały),,SUV,341,5,Metalik,,,Tak,,Nowe,,,,,,,,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-cullinan-black-diamond-ID6DypQe.html#f846dd1331
6086868458,999000.0,,,,Firmy,Osobowe,Rolls-Royce,Ghost,Benzyna,571,6592,4,Automatyczna,,,,Niebieski,23393,2017,Na tylne koła,,Sedan,,,,Polska,,Tak,Tak,Używane,,01/07/2017,,,,,,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-ghost-ID6DWSxI.html#f846dd1331
6088856725,129000.0,"Zawiercie, zawierciański, Śląskie, Centrum",50.4852455,19.411547881688485,Osoby prywatnej,Osobowe,Rolls-Royce,Wraith,Benzyna,183,6750,4,Automatyczna,,,,Inny kolor,49700,1980,,,Sedan,,5,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-rolls-royce-silver-wraith-ID6E4dMx.html#f846dd1331
6075870104,129000.0,"OSTRÓW 312 C - 37-700 Przemyśl, Podkarpackie (Polska)",49.7941364,22.7199101,Firmy,Osobowe,Rolls-Royce,Inny,Benzyna,260,6750,4,Automatyczna,,,,Inny kolor,83000,1976,Na tylne koła,,Sedan,,5,Perłowy,,,Tak,,Używane,,,,,,,,,,,,,,,,,,,,,,Tak,https://www.otomoto.pl/oferta/rolls-royce-silver-wraith-2-kierownica-po-lewej-stronie-ID6DbJmU.html#f846dd1331
6085254856,48500.0,,,,Firmy,Osobowe,Rolls-Royce,Silver Shadow,Benzyna,200,6700,4,Automatyczna,,,,Złoty,96000,1973,,,Sedan,,,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-silver-shadow-rolls-royce-long-oryginal-ID6DP6LS.html#f846dd1331
6087542333,1279000.0,,,,Firmy,Osobowe,Rolls-Royce,Wraith,Benzyna,632,6592,2,Automatyczna,Black Badge,,,Czarny,68000,2016,Na tylne koła,22.20,Coupe,333,4,Metalik,Polska,Tak,Tak,Tak,Używane,,30/10/2017,,,,,Tak,,Tak,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-black-badge-salon-polska-fv23-ID6DYHQF.html#f846dd1331
6077198093,2101970.0,"Ostrobramska 73 - 04-175 Warszawa, Praga-Południe (Polska)",52.232057,21.11390666875141,Firmy,Osobowe,Rolls-Royce,Wraith,Benzyna,624,6592,2,Automatyczna,,,,Niebieski,3,2019,Na tylne koła,,Coupe,359,4,Metalik,Polska,,Tak,,Nowe,,,,,Tak,,,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-salamanca-blue-ID6DhiQ5.html#f846dd1331
6077196264,1950000.0,"Ostrobramska 73 - 04-175 Warszawa, Praga-Południe (Polska)",52.232057,21.11390666875141,Firmy,Osobowe,Rolls-Royce,Wraith,Benzyna,624,6592,2,Automatyczna,,,,Szary,3,2019,Na tylne koła,,Coupe,363,4,Metalik,Polska,,Tak,,Nowe,,,,,Tak,,,,Tak,,,,Tak,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-jubilee-silver-ID6DhimA.html#f846dd1331
6088572290,329000.0,"Rydzyna, leszczyński, Wielkopolskie",51.7863742,16.6673223,Osoby prywatnej,Osobowe,Rolls-Royce,Silver Cloud,Benzyna,188,6141,4,Automatyczna,,,,Beżowy,84037,1964,Na tylne koła,,Sedan,,5,Perłowy,,,Tak,,Używane,,,,,,,,,,,,,,,,,,,,,Tak,Tak,https://www.otomoto.pl/oferta/rolls-royce-silver-cloud-rolls-royce-silver-cloud-iii-z-1964r-ID6E31MS.html#f846dd1331
6089138644,189900.0,"Kawaleryjska 19a - 15-325 Białystok, Kawaleryjskie (Polska)",53.1021615,23.1377127,Firmy,Osobowe,Rolls-Royce,Silver Seraph,Benzyna,326,5379,4,Automatyczna,,,,Zielony,58650,1999,Na tylne koła,,Sedan,,5,Metalik,Kanada,,,Tak,Używane,,,B2G2,Tak,,,Tak,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-silver-seraph-5-4-v12-58-tys-km-klasyk-1999-rok-mozliwa-zamiana-ID6E5p7C.html#f846dd1331
6088467226,1950000.0,"Łodygowice, żywiecki, Śląskie",49.7304647,19.1403324,Osoby prywatnej,Osobowe,Rolls-Royce,Wraith,Benzyna,632,6592,2,Automatyczna,,,,Szary,1800,2019,Na tylne koła,,Coupe,,4,Metalik,Włochy,,Tak,Tak,Używane,,30/08/2019,SZY76766,Tak,,,,,Tak,,,04/08/2021,,,100 000 km,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-wraith-rolls-royce-wraith-luminary-1-z-55-wersja-limitowana-ID6E2Asi.html#f846dd1331
6084170463,33500.0,"Starogard Gdański, starogardzki, Pomorskie",53.96553375,18.526892978957534,Osoby prywatnej,Osobowe,Rolls-Royce,Silver Shadow,Benzyna,1,6000,5,Automatyczna,,,,Niebieski,77000,1971,Na tylne koła,,Sedan,,5,,,,,,Używane,,,,,,,,,,,,,,,,,,,,,,Tak,https://www.otomoto.pl/oferta/rolls-royce-silver-shadow-rolls-royce-piekny-kolor-bardzo-dobry-stan-ID6DKyFF.html#f846dd1331
6083901486,55900.0,"Bytomska 365 - 41-940 Piekary Śląskie, Śląskie (Polska)",50.3661156,18.9392195,Firmy,Osobowe,Rolls-Royce,Inny,Benzyna,19,747,2,Manualna,,,,Czerwony,55000,1938,,,Auta miejskie,,4,,Francja,,Tak,,Używane,Tak,03/05/1938,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rolls-royce-rosengart-lr4-n2-747-cm-19-km-1938-r-ID6DJqHk.html#f846dd1331
6084103759,59900.0,,,,Firmy,Osobowe,Rolls-Royce,Silver Shadow,Benzyna,200,6750,4,Automatyczna,,,,Biały,650000,1975,Na tylne koła,,Sedan,,5,,,,,,Używane,,13/03/1975,,,,,,,,,,,,,,,,,,,Tak,,https://www.otomoto.pl/oferta/rolls-royce-silver-shadow-lwb-long-wheelbase-ID6DKhjN.html#f846dd1331
6089485759,5900.0,"Gościeradów Ukazowy, kraśnicki, Lubelskie",50.8664658,21.999823,Osoby prywatnej,Osobowe,Rover,200,Benzyna,75,1396,3,Manualna,214 Si,,,Niebieski,62000,1999,Na przednie koła,9,Kompakt,170,5,Perłowy,Niemcy,,Tak,,Używane,Tak,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/oferta/rover-200-1-4-75km-62-000km-klimatyzacja-skora-alu-mega-stan-z-niemiec-ID6E6Rqf.html#3401d20d27
